"Opportunity Name","ID","Opportunity Amount","Currency","Expected Close Date","Sales Stage","Probability (%)","Next Step","Type","Account Name","Description","Amount","Lead Source","campaign_id","Assigned to","Assigned User","Date Created","Date Modified","Created By","Modified By","Deleted","lostreason","Longitude","Address","Geocode Status","Latitude"
"Utvecklare Java Backend","47e12f83-a9d6-9c5a-9ed8-68f2013625da","SE0,00","'-99","06/03/2021","Closed Lost","0","","","Spotify","","SE0,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Utvecklare streaming","1b5d89ad-33b5-a76e-bec9-68f201f7ed35","SE0,00","'-99","10/27/2020","Closed Won","0","","","Tele2","","SE0,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Utveckling/audit webbspelare","bfd4e8ef-8151-5557-8b23-68f2014abfd7","SE50000,00","'-99","04/16/2024","Closed Won","50","","","Imagien","","SE50000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Utvecklingsjobb","5f7cff3c-7f43-5a4d-091a-68f201885e25","SE300000,00","'-99","04/28/2022","Closed Lost","25","","","Invidi","","SE300000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:41","11/06/2025 12:12","1","1","0","","0,00000000","","","0,00000000"
"Utvecklingsprojekt Social Media Live Tool","61966a3d-bc8f-bdb9-0260-68f2013bd0ba","SE0,00","'-99","03/05/2020","Closed Lost","0","","","NEP","","SE0,00","","","jonasbirme","5548ec37-5d60-9e14-3d62-68ff5722bdc6","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"UX Development","abd76f08-ddaf-d14c-0a35-690c660ee6bb","SE3500000,00","'-99","01/30/2026","Proposal/Price Quote","50","","","NetComTV","","SE3500000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","11/06/2025 09:10","11/28/2025 15:30","1","1","0","","0,00000000","","","0,00000000"
"VAST Decoration","2cea3c48-1a97-7ddb-b059-68f201c270a5","SE160000,00","'-99","10/09/2025","Closed Won","0","","","NetComTV","","SE160000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"VAST transformer","b5512c57-29d1-68b4-06df-68f201d0c2d1","SE20000,00","'-99","09/27/2023","Closed Lost","50","","","Azerion","","SE20000,00","","","jonasbirme","5548ec37-5d60-9e14-3d62-68ff5722bdc6","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor due diligence","ea6641e3-c8c4-ff2a-926b-68f201008632","SE0,00","'-99","11/12/2020","Closed Won","0","","","Red Bee Media","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Vendor evaluation","171b0bd5-cb39-6018-f893-68f20165c186","SE0,00","'-99","10/29/2020","Closed Won","0","","","StreamSeat.io","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Vendor Selection","15f99247-1874-e3fc-1f1e-68f201539c5b","SE200000,00","'-99","04/25/2024","Closed Won","75","","","Rikstoto","","SE200000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor selection","386c3633-df92-3a3c-738c-68f20178c739","SE0,00","'-99","02/25/2021","Closed Won","0","","","Staccs","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Vendor Selection","5043dc68-aee6-2ab7-e30f-68f20170d815","SE200000,00","'-99","05/26/2022","Closed Lost","50","","","Warner Music","","SE200000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor Selection","7804c283-ed03-94a9-4ee8-68f201635d33","SE67000,00","'-99","05/02/2024","Closed Lost","65","","","Advertisingweek","","SE67000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor Selection","7c721cd8-1467-8517-7aaf-68f201dae049","SE150000,00","'-99","09/21/2023","Closed Lost","50","","","The Team Play","","SE150000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor Selection","861c34ad-3063-b67b-5ca2-68f201384792","SE250000,00","'-99","01/20/2022","Closed Lost","50","","","GB Sports Media","","SE250000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Vendor Selection","9705ed61-7563-638c-dbcb-68f2017e7567","SE80000,00","'-99","08/26/2021","Closed Won","75","","","Bonnier News","","SE80000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Vendor selection","97f260d2-c919-dd2c-5e80-68f201edf804","SE0,00","'-99","10/29/2020","Closed Won","0","","","Mediamätning i Skandinavien AB","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Vendor selection","d3e2d69b-755f-6161-ce12-68f2018f2576","SE300000,00","'-99","06/23/2022","Closed Won","50","","","Nexstar","","SE300000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor selection","deed00ee-4993-ebea-5046-68f201506ee0","SE120000,00","'-99","05/30/2025","Closed Lost","35","","","After Work TV","","SE120000,00","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Vendor selection advisory","c7b0e27f-ece0-3ca4-8330-68f2017ebde1","SE200000,00","'-99","03/17/2022","Closed Won","60","","","TVN S.A.","","SE200000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Venue specific linear TV channels","27d3c68d-78c7-a977-396b-68f201731745","SE500000,00","'-99","03/31/2022","Closed Lost","50","","","Dazn","","SE500000,00","","","jonasbirme","5548ec37-5d60-9e14-3d62-68ff5722bdc6","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Verification/Test lead","e8f30b07-1537-249e-d191-68f201011646","SE750000,00","'-99","03/25/2024","Closed Won","85","","","GlobalConnect","","SE750000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","11/06/2025 12:13","1","1","0","","0,00000000","","","0,00000000"
"Video dev POC","c342f380-d3e5-bf46-b6be-68f201f21e66","SE100000,00","'-99","08/25/2022","Closed Lost","25","","","Al Mashhad","","SE100000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:41","11/06/2025 12:12","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","1d3f0bf0-2705-7be4-60f6-68f201d68920","SE230000,00","'-99","03/02/2023","Closed Lost","30","","","Imagien","","SE230000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","21e70570-e7a3-c7e3-e7e1-68f201e914ec","SE500000,00","'-99","09/19/2023","Closed Lost","50","","","Cires21","","SE500000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","259639de-aa7a-dc6c-5cdd-68f201bd1652","SE1000000,00","'-99","07/14/2022","Closed Lost","50","","","Deltatre","","SE1000000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","31508b2d-850c-fea0-c1e8-68f20154571e","SE250000,00","'-99","09/28/2023","Closed Lost","29","","","Yahoo","","SE250000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","472ca283-1852-a364-c8c1-68f201da9452","SE200000,00","'-99","10/21/2021","Closed Won","50","","","Noonlight","","SE200000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","55778569-6c72-a70d-22ba-68f200e4b7d5","SE250000,00","'-99","06/14/2021","Closed Won","75","","","Johnston Howse","","SE250000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","5584011a-41e0-7cb6-c360-68f2013b6b10","SE450000,00","'-99","04/20/2023","Closed Lost","25","","","Luken Communications","","SE450000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","5753dd09-65c8-31e0-7002-68f20124d2bf","SE100000,00","'-99","06/08/2023","Closed Lost","65","","","Sprii","","SE100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","60766adb-9ef9-d207-782c-68f201ea223d","SE250000,00","'-99","09/01/2022","Closed Lost","50","","","Deltatre","","SE250000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev team","9128556f-1d42-f6cb-b8d5-68f201a47393","SE100000,00","'-99","05/19/2022","Closed Lost","50","","","FUNKE Digital GmbH","","SE100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","95eb0e3e-0b83-22ac-eced-68f2013e0b12","SE100000,00","'-99","02/10/2022","Closed Lost","50","","","Panda OS","","SE100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","e347c39a-efb8-137e-9610-68f201f194c4","SE500000,00","'-99","03/23/2023","Closed Lost","50","","","VideoStorm","","SE500000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","e4090105-1cfa-e7f2-abbc-68f201215ba0","SE320000,00","'-99","03/23/2023","Closed Lost","50","","","Zenfors","","SE320000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","e8c91535-1701-b0e9-c19e-68f2019c93b1","SE400000,00","'-99","06/03/2021","Closed Won","0","","","Staccs","","SE400000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team","f1762a6c-a302-7b74-7346-68f2014dbf32","SE710000,00","'-99","03/24/2022","Closed Won","75","","","Peloton","","SE710000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team (VoD2Live)","7b1a9cec-8f70-ac5c-c413-68f201c9cf5f","SE0,00","'-99","08/27/2020","Closed Lost","0","","","Inlet.tv","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Dev Team, App development","6fbf6f87-4c16-a8e6-f2df-68f2018165d1","SE2000000,00","'-99","03/30/2023","Closed Lost","50","","","Ammo Content LLC","","SE2000000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video developer","4df4e65a-5b7f-8e94-e8b4-68f201184c1c","SE1000000,00","'-99","09/06/2023","Closed Lost","60","","","Net Insight","","SE1000000,00","","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video development","8d7e8634-1c1e-eb67-96dd-68f2014a5bf0","SE900000,00","'-99","11/14/2025","Closed Won","75","","","Discord","","SE900000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:42","11/14/2025 11:59","1","aa965b03-becb-7821-8519-68ff576136fb","0","","0,00000000","","","0,00000000"
"Video development","be2042a2-8817-df42-1dcf-68f20115d3af","SE100000,00","'-99","06/10/2025","Closed Won","50","","","Eluvio","","SE100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video development","f1ee8895-ff08-7ed9-277d-68f2019b0811","SE2000000,00","'-99","01/23/2026","Lead","25","","","TV 2","","SE2000000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","11/28/2025 15:30","1","1","0","","0,00000000","","","0,00000000"
"Video Distribution Pipeline","5fa22510-1a0f-cce6-b5fd-68f2012d4bb9","SE1100000,00","'-99","10/06/2022","Closed Won","75","","","Pathé Thuis","","SE1100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Format Audit","9d809558-584d-b417-7153-68f201ccbd46","SE0,00","'-99","11/26/2020","Closed Lost","0","","","SF Anytime","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video ingest workflow","376c174c-8988-1a8a-c3aa-68f201810bdd","SE0,00","'-99","04/02/2020","Closed Lost","0","","","Ammo Content LLC","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Management SME","97a00904-5189-155a-1316-68f2018c4a00","SE500000,00","'-99","07/15/2021","Closed Won","75","","","Ericsson","","SE500000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video optimisering","c1a92995-89b7-b954-4287-68f201792679","SE50000,00","'-99","05/31/2024","Closed Lost","50","","","SF Anytime","","SE50000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video pipeline","6718f04f-bf54-fb3f-8f7b-68f2019a1187","SE100000,00","'-99","05/02/2025","Closed Lost","10","","","Vimond","","SE100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video pipeline development","842e2ae9-a614-b5f9-a989-68f201eee12c","SE450000,00","'-99","11/01/2024","Closed Lost","50","","","Go Fractional","","SE450000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video pipeline development","e487d267-925f-d482-6669-68f201e61ad5","SE500000,00","'-99","02/07/2025","Closed Lost","5","","","FUNKE Digital GmbH","","SE500000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","11/06/2025 12:13","1","1","0","","0,00000000","","","0,00000000"
"Video Pipeline optimization","90373afe-3c93-13a2-07eb-68f201baa773","SE500000,00","'-99","08/24/2023","Closed Lost","50","","","Nice People At Work","","SE500000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Platform","92298731-d201-7587-5f9a-68f201f3e70c","SE250000,00","'-99","01/09/2026","Prospect","25","","","Nexstar","","SE250000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","12/19/2025 08:33","1","aa965b03-becb-7821-8519-68ff576136fb","0","","0,00000000","","","0,00000000"
"Video Platform Development","5021f001-cd3a-6dc3-e845-68f2012f83d0","SE0,00","'-99","11/05/2020","Closed Lost","0","","","Agile Content","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video player development","40b9ee4c-733e-a032-fc5d-68f2012e4762","SE150000,00","'-99","01/27/2022","Closed Won","50","","","Viaplay","","SE150000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Player Team","94f43c62-8507-d2d8-930a-68f2014bcb13","SE6000000,00","'-99","04/15/2024","Closed Won","95","","","TV4 Media","","SE6000000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video player workshop","a06b1c65-ca6d-c960-5a38-68f201e947b2","SE0,00","'-99","03/19/2020","Closed Lost","0","","","Dolby","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video profile in ffmpeg","da7b38e3-b34a-34f0-5cbd-68f2012b9ec4","SE400000,00","'-99","06/08/2023","Closed Won","60","","","Stockholm Stream Media","","SE400000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Quality Expertise","777e7901-1596-ecba-4d8d-68f2012f2c94","SE0,00","'-99","05/20/2021","Closed Won","0","","","TV2 DK","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video Specialist","585141b2-7235-ecc1-fe78-68f201915b9f","SE50000,00","'-99","02/01/2023","Closed Lost","25","","","Red Bee Media","","SE50000,00","","","tomasrapp","42b70baf-9446-3a79-3ffd-68ff571dc39a","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Troubleshooting","169817c9-5e21-0854-6ab2-68f201514a06","SE17000,00","'-99","12/02/2021","Closed Lost","75","","","Otter Media","","SE17000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:41","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Video troubleshooting/development","94ef49f1-021b-abc0-c492-68f201530e73","SE100000,00","'-99","07/04/2024","Closed Lost","50","","","Philo","","SE100000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video Workflow development","23be2b14-15f1-5fad-1a69-68f20178f6d9","SE327000,00","'-99","02/29/2024","Closed Lost","25","","","Clipsource","","SE327000,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Video-Dev Team","a54a3ec6-cd4a-66f1-b527-68f2016098aa","SE0,00","'-99","12/03/2020","Closed Won","0","","","Paramount","","SE0,00","","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Videokodning och distribution","8e7f4777-afe4-90dc-dd54-68f200007e3c","SE0,00","'-99","05/28/2020","Closed Lost","0","","","Creo Media Group","","SE0,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Videokodning programmering","c5e9c48f-47b0-06ac-3f60-68f20116e7a3","SE0,00","'-99","08/27/2020","Closed Lost","0","","","Utbildningsradion UR","","SE0,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Videospelarstrategi och analytics","36d3d94a-7509-4352-781c-68f200537803","SE0,00","'-99","03/19/2020","Closed Lost","0","","","Utbildningsradion UR","","SE0,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
"Videospelarutvecklare iOS/Android","468eeac7-9a9d-ff9f-fe47-68f201e8eeaa","SE300000,00","'-99","05/18/2023","Closed Lost","25","","","TV4 Media","","SE300000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:41","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Videouppspelning Android","bff59d1a-6cef-b6c2-8436-68f2017a16fe","SE100000,00","'-99","01/24/2025","Closed Won","25","","","Vidhance","","SE100000,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:42","10/27/2025 11:34","1","1","0","","0,00000000","","","0,00000000"
"Videouppspelning externa portaler","b6d18886-8ea2-ab01-396d-68f2013466f7","SE0,00","'-99","10/29/2020","Closed Lost","0","","","Utbildningsradion UR","","SE0,00","","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/17/2025 08:40","10/27/2025 11:33","1","1","0","","0,00000000","","","0,00000000"
